Timestamp,I_1,I_2,I_3,V_1,V_2,V_3,E_Active,E_Reactive
2018-11-21 03:31:15,2.4,2.425,0.0,228.568,235.225,233.062,14508,5538
2018-11-21 03:51:15,2.4,2.3,0.0,228.781,235.479,232.917,14509,5538
2018-11-21 04:11:15,2.4,2.3,0.0,228.521,235.075,233.024,14509,5538
2018-11-21 04:31:15,2.4,2.3,0.0,228.37,234.846,232.584,14509,5538
2018-11-21 04:51:15,2.392,2.3,0.0,227.886,234.263,232.137,14509,5538
2018-11-21 05:11:15,2.343,2.3,0.0,227.056,233.656,232.043,14510,5538
2018-11-21 05:31:15,2.3,2.3,0.0,226.84,233.635,231.741,14510,5538
2018-11-21 05:51:15,2.311,2.3,0.0,226.674,233.521,230.977,14510,5538
2018-11-21 06:11:15,2.333,2.3,0.0,226.833,233.977,230.887,14510,5538
2018-11-21 06:31:15,2.377,2.3,0.0,228.219,235.316,232.775,14511,5538
2018-11-21 06:51:15,2.4,2.3,0.0,229.41,235.742,234.178,14511,5538
2018-11-21 07:11:15,8.9,30.3,1.567,224.683,229.133,229.547,14511,5538
2018-11-21 07:31:15,27.175,52.4,12.075,223.237,227.627,230.155,14513,5539
2018-11-21 07:51:15,31.144,48.289,16.467,220.921,224.636,226.723,14520,5540
2018-11-21 08:11:15,22.027,37.236,4.718,219.899,223.907,226.14,14524,5541
2018-11-21 08:31:15,26.617,40.65,9.117,216.393,219.908,222.725,14529,5542
2018-11-21 08:51:15,34.029,48.186,15.857,216.036,219.499,218.294,14535,5544
2018-11-21 09:11:15,35.5,48.417,17.383,216.087,218.955,218.758,14541,5547
2018-11-21 09:31:15,27.912,43.0,9.175,216.056,218.312,219.417,14546,5548
2018-11-21 09:51:15,34.886,42.643,17.521,214.011,218.514,218.298,14553,5551
2018-11-21 10:11:15,29.733,35.9,10.95,213.665,219.87,218.212,14557,5552
2018-11-21 10:31:15,38.16,57.54,21.24,216.418,221.492,219.624,14563,5555
2018-11-21 10:51:15,31.32,50.44,13.5,216.336,221.394,219.382,14568,5557
2018-11-21 11:11:15,27.67,45.47,9.08,216.852,221.673,220.608,14574,5559
2018-11-21 11:31:15,34.2,46.08,17.46,218.334,222.52,220.738,14582,5562
2018-11-21 11:51:15,10.25,19.775,7.825,223.108,226.613,223.043,14587,5565
2018-11-21 12:11:15,10.143,19.786,7.9,223.114,228.981,226.997,14589,5566
2018-11-21 12:31:15,10.158,17.742,7.908,223.771,229.588,228.805,14591,5566
2018-11-21 12:51:15,10.188,17.825,7.912,223.55,230.069,228.199,14594,5568
2018-11-21 13:11:15,16.478,43.256,14.689,220.147,224.357,221.937,14597,5569
2018-11-21 13:31:15,13.837,38.612,12.125,218.16,222.991,219.256,14601,5571
2018-11-21 13:51:15,17.357,46.171,16.0,217.513,221.753,220.794,14606,5573
2018-11-21 14:11:15,10.983,49.5,9.017,218.338,221.137,221.832,14611,5575
2018-11-21 14:31:15,13.6,43.767,11.583,217.975,220.528,222.267,14616,5578
2018-11-21 14:51:15,19.562,52.55,9.025,218.439,220.188,221.6,14620,5579
2018-11-21 15:11:15,27.59,51.01,9.12,217.169,222.348,222.779,14627,5582
2018-11-21 15:31:15,29.867,47.533,12.35,217.003,222.608,223.03,14632,5584
2018-11-21 15:51:15,27.5,39.05,9.3,217.155,222.66,221.82,14637,5586
2018-11-21 16:11:15,28.7,45.983,11.267,219.262,223.773,224.12,14645,5589
2018-11-21 16:31:15,27.667,28.722,9.889,218.903,225.406,225.161,14650,5590
2018-11-21 16:51:15,34.178,41.867,18.189,220.607,226.008,225.36,14655,5593
2018-11-21 17:11:15,27.217,40.683,9.383,221.162,227.218,226.807,14661,5595
2018-11-21 17:31:15,27.2,31.875,9.35,222.38,228.772,229.417,14669,5598
2018-11-21 17:51:15,27.525,29.475,9.425,222.274,229.765,229.841,14673,5599
2018-11-21 18:11:15,24.255,40.345,20.309,224.988,229.772,230.658,14676,5601
2018-11-21 18:31:15,20.144,20.4,8.378,226.699,229.289,230.148,14682,5603
2018-11-21 18:51:15,12.958,10.358,8.017,227.206,231.318,231.094,14684,5604
2018-11-21 19:11:15,10.239,9.967,8.006,227.867,232.031,230.852,14685,5606
2018-11-21 19:31:15,10.242,9.925,7.992,228.242,232.24,230.773,14687,5607
2018-11-21 19:51:15,10.25,9.9,7.983,228.592,232.55,231.022,14689,5608
2018-11-21 20:11:15,10.222,9.933,8.033,228.24,232.206,232.066,14691,5609
2018-11-21 20:31:15,10.2,9.9,8.067,227.08,231.95,232.087,14693,5611
2018-11-21 20:51:15,10.229,9.914,8.029,227.91,232.041,231.443,14694,5612
2018-11-21 21:11:15,10.243,9.957,8.071,228.364,232.813,232.44,14696,5613
2018-11-21 21:31:15,10.222,9.911,8.033,227.91,232.37,231.843,14698,5614
2018-11-21 21:51:15,10.25,9.91,8.02,227.486,232.083,231.639,14700,5615
2018-11-21 22:11:15,10.325,9.9,8.025,228.957,231.81,232.263,14702,5617
2018-11-21 22:31:15,10.3,9.9,8.1,229.59,230.47,233.86,14705,5619
2018-11-21 22:51:15,10.314,9.871,8.0,229.204,231.589,232.541,14705,5619
2018-11-21 23:11:15,10.36,9.9,8.04,230.254,231.982,233.714,14707,5620
2018-11-21 23:31:15,10.367,9.9,8.022,230.596,233.049,233.639,14709,5622
2018-11-21 23:51:15,10.422,9.911,8.056,231.223,233.219,234.414,14711,5623
2018-11-22 00:11:15,10.373,9.9,8.036,230.954,233.334,234.189,14712,5624
2018-11-22 00:31:15,10.35,9.917,8.05,230.872,233.243,235.185,14714,5625
2018-11-22 00:51:15,4.08,3.82,1.62,232.262,234.902,235.934,14716,5626
2018-11-22 01:31:15,2.45,2.3,0.0,231.7,235.24,236.505,14716,5627
2018-11-22 01:51:15,2.5,2.3,0.0,232.155,236.115,237.145,14717,5627
2018-11-22 02:11:15,2.5,2.3,0.0,232.905,236.315,237.245,14717,5627
2018-11-22 02:31:15,2.5,2.3,0.0,232.887,236.541,237.741,14717,5627
2018-11-22 02:51:15,2.5,2.314,0.0,233.621,236.49,238.266,14717,5627
2018-11-22 03:11:15,2.5,2.3,0.0,232.753,237.593,238.35,14718,5627
2018-11-22 03:31:15,2.5,2.3,0.0,233.151,237.058,238.455,14718,5627
2018-11-22 03:51:15,2.5,2.325,0.0,234.04,237.933,239.129,14718,5627
2018-11-22 04:11:15,2.5,2.3,0.0,233.19,237.46,238.825,14718,5627
2018-11-22 04:31:15,2.5,2.3,0.0,233.174,237.484,238.248,14719,5627
2018-11-22 04:51:15,2.5,2.3,0.0,233.308,236.979,238.556,14719,5627
2018-11-22 05:11:15,2.5,2.3,0.0,232.727,236.34,237.426,14719,5627
2018-11-22 05:31:15,2.5,2.3,0.0,232.234,236.044,236.953,14719,5627
2018-11-22 05:51:15,2.433,2.3,0.0,231.593,236.118,236.283,14720,5627
2018-11-22 06:11:15,2.458,2.3,0.0,231.786,235.997,236.454,14720,5627
2018-11-22 06:31:15,2.4,2.3,0.0,231.885,237.18,237.029,14720,5627
2018-11-22 07:11:15,2.475,2.3,0.0,231.452,237.54,237.673,14721,5627
2018-11-22 07:31:15,3.143,11.643,1.071,228.586,232.93,234.806,14721,5627
2018-11-22 07:51:15,3.375,45.0,1.525,224.76,226.993,231.387,14724,5627
2018-11-22 08:11:15,7.77,48.72,6.3,222.236,222.8,228.373,14728,5628
2018-11-22 08:31:15,3.36,53.72,1.44,220.428,221.622,227.22,14731,5629
2018-11-22 08:51:15,16.557,41.729,14.971,219.026,222.081,220.021,14737,5631
2018-11-22 09:11:15,11.175,47.8,9.125,218.285,218.86,219.86,14743,5634
2018-11-22 09:31:15,16.75,46.775,14.383,217.784,219.288,219.374,14747,5636
2018-11-22 09:51:15,11.05,47.6,9.0,217.13,217.775,218.865,14754,5639
2018-11-22 10:11:15,17.167,55.378,14.544,217.016,216.343,219.521,14757,5640
2018-11-22 10:31:15,11.043,44.014,8.907,217.522,217.551,218.263,14762,5642
2018-11-22 10:51:15,13.6,50.214,11.771,216.416,217.986,219.131,14767,5644
2018-11-22 11:11:15,16.378,41.856,12.222,215.92,220.227,219.111,14772,5646
2018-11-22 11:31:15,54.9,20.367,9.05,212.665,223.657,219.605,14777,5648
2018-11-22 11:51:15,16.683,18.583,7.867,218.69,227.808,221.9,14782,5650
2018-11-22 12:11:15,10.1,15.55,7.875,221.35,227.29,225.025,14784,5650
2018-11-22 12:31:15,10.0,13.663,7.862,219.535,227.989,224.222,14786,5652
2018-11-22 12:51:15,10.013,13.512,7.887,218.841,227.094,223.504,14788,5653
2018-11-22 13:11:15,29.41,26.88,11.75,213.191,222.216,218.763,14791,5654
2018-11-22 13:31:15,33.822,44.7,10.422,209.73,215.763,215.524,14797,5657
2018-11-22 13:51:15,29.754,46.477,11.108,208.204,212.31,215.198,14804,5659
2018-11-22 14:11:15,28.075,37.0,9.15,209.332,213.355,213.918,14811,5661
2018-11-22 14:31:15,34.74,53.25,16.91,209.455,213.424,216.167,14815,5663
2018-11-22 14:51:15,28.24,44.16,9.26,211.188,215.606,217.494,14822,5665
2018-11-22 15:11:15,36.511,49.022,18.922,211.256,215.786,217.242,14827,5667
2018-11-22 15:31:15,83.443,34.143,9.2,208.766,218.649,218.109,14833,5669
2018-11-22 15:51:15,54.371,34.429,16.243,211.539,219.144,218.883,14839,5671
2018-11-22 16:11:15,34.72,26.84,9.18,213.506,219.596,220.502,14846,5674
2018-11-22 16:31:15,49.386,37.171,19.014,213.506,220.339,221.24,14851,5676
2018-11-22 16:51:15,27.96,38.26,9.16,217.126,222.218,222.022,14858,5679
2018-11-22 17:11:15,27.6,36.85,9.2,218.135,223.458,223.225,14862,5680
2018-11-22 17:31:15,40.192,53.708,25.308,217.885,222.189,223.435,14869,5683
2018-11-22 17:51:15,29.386,51.229,11.957,220.166,222.997,226.213,14875,5686
2018-11-22 18:11:15,32.875,45.337,16.788,221.697,223.605,226.814,14880,5688
2018-11-22 18:31:15,29.233,19.222,11.867,224.106,227.651,228.563,14886,5691
2018-11-22 18:51:15,12.514,14.571,8.043,225.979,229.583,230.046,14889,5693
2018-11-22 19:11:15,10.11,10.06,8.0,226.428,230.051,231.28,14891,5694
2018-11-22 19:31:15,10.1,9.9,8.0,226.418,230.313,230.928,14893,5695
2018-11-22 19:51:15,10.129,9.914,8.071,226.364,230.213,230.914,14895,5697
2018-11-22 20:11:15,10.155,9.9,8.036,226.273,230.021,231.099,14896,5698
2018-11-22 20:31:15,10.2,9.918,8.082,226.475,229.853,231.929,14898,5699
2018-11-22 20:51:15,10.38,9.92,7.96,229.71,227.85,231.194,14900,5700
2018-11-22 21:11:15,10.444,9.911,7.978,231.17,227.733,231.287,14902,5702
2018-11-22 21:31:15,10.44,9.88,7.98,231.17,228.162,231.7,14904,5703
2018-11-22 21:51:15,10.467,9.9,7.967,231.807,228.54,232.497,14906,5704
2018-11-22 22:11:15,10.467,10.013,7.993,231.395,229.473,233.119,14907,5705
2018-11-22 22:31:15,10.47,9.85,7.95,231.94,229.581,233.532,14909,5706
2018-11-22 22:51:15,10.475,9.825,7.95,232.275,229.825,234.03,14910,5707
2018-11-22 23:11:15,10.488,9.825,7.962,232.539,230.114,234.302,14913,5709
2018-11-22 23:31:15,10.477,9.838,7.977,232.415,229.726,234.11,14914,5710
2018-11-22 23:51:15,10.471,9.886,8.0,232.489,230.261,234.154,14916,5711
2018-11-23 00:11:15,10.489,9.856,7.967,232.659,230.767,234.364,14918,5712
2018-11-23 00:31:15,10.506,9.865,7.994,233.046,230.919,234.774,14920,5714
2018-11-23 00:51:15,5.167,4.822,2.667,234.158,232.274,235.618,14922,5715
2018-11-23 01:11:15,2.514,2.3,0.0,234.436,233.343,235.771,14922,5715
2018-11-23 01:31:15,2.567,2.3,0.0,235.107,233.741,236.228,14922,5715
2018-11-23 01:51:15,2.533,2.3,0.0,235.223,234.235,236.643,14923,5715
2018-11-23 02:11:15,2.586,2.3,0.0,235.541,234.573,236.896,14923,5716
2018-11-23 02:31:15,2.6,2.308,0.0,236.246,235.039,237.531,14923,5716
2018-11-23 02:51:15,2.6,2.3,0.0,236.055,234.94,237.82,14923,5716
2018-11-23 03:11:15,2.6,2.3,0.0,236.713,235.31,237.98,14924,5716
2018-11-23 03:31:15,2.591,2.3,0.0,236.618,235.483,238.311,14924,5716
2018-11-23 03:51:15,2.6,2.3,0.0,237.153,235.602,238.268,14924,5716
2018-11-23 04:11:15,2.6,2.3,0.0,237.09,235.648,238.36,14925,5716
2018-11-23 04:31:15,2.6,2.3,0.0,236.928,235.9,238.22,14925,5716
2018-11-23 04:51:15,2.6,2.3,0.0,236.7,235.97,237.992,14925,5716
2018-11-23 05:11:15,2.588,2.3,0.0,236.034,235.189,237.322,14925,5716
2018-11-23 05:31:15,2.536,2.3,0.0,235.999,235.264,237.072,14926,5716
2018-11-23 05:51:15,2.6,2.3,0.0,237.703,237.667,238.873,14926,5716
2018-11-23 06:11:15,2.6,2.3,0.0,237.968,237.952,239.362,14926,5716
2018-11-23 06:31:15,2.6,2.293,0.0,237.967,237.56,239.247,14926,5716
2018-11-23 06:51:15,2.6,2.3,0.0,237.612,236.579,238.743,14927,5716
2018-11-23 07:11:15,2.591,2.309,0.136,234.994,235.026,236.982,14927,5716
2018-11-23 07:31:15,3.344,13.233,1.711,227.88,232.211,235.178,14927,5716
2018-11-23 07:51:15,20.114,43.571,19.114,225.573,227.221,231.984,14932,5717
2018-11-23 08:11:15,28.3,58.425,23.7,222.942,224.9,229.76,14938,5721
2018-11-23 08:31:15,27.6,39.833,9.35,220.937,224.815,227.643,14944,5724
2018-11-23 08:51:15,30.02,28.92,9.28,219.126,225.1,224.946,14948,5726
2018-11-23 09:51:15,81.2,28.75,18.3,214.23,223.407,221.75,14966,5734
