Timestamp,V_1,V_2,V_3,V_12,V_23,V_31,I_1,I_2,I_3,P_Total,Q_Total,S_Total,E_Active,E_Reactive,PF_avg,Freq,VTHD1,VTHD2,VTHD3,ITHD1,ITHD2,ITHD3
2018-11-22 11:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",6.443,15.258,14773,5647,0.913,"[None, None, None, None, None]","[None, None]"
2018-11-22 11:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",14316552.06,22.75,14778,5649,1431656.097,"[None, None, None, None, None]","[None, None]"
2018-11-22 12:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.356,8.83,14783,5650,0.912,"[None, None, None, None, None]","[None, None]"
2018-11-22 12:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.393,7.263,14785,5651,0.883,"[None, None, None, None, None]","[None, None]"
2018-11-22 12:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.1,6.894,14787,5652,0.893,"[None, None, None, None, None]","[None, None]"
2018-11-22 13:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.408,8.389,14789,5653,0.906,"[None, None, None, None, None]","[None, None]"
2018-11-22 13:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",5.564,18.609,14794,5655,0.954,"[None, None, None, None, None]","[None, None]"
2018-11-22 13:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",6.824,19.923,14800,5658,0.934,"[None, None, None, None, None]","[None, None]"
2018-11-22 14:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",4.908,17.144,14806,5659,0.958,"[None, None, None, None, None]","[None, None]"
2018-11-22 14:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",8.648,21.847,14813,5662,0.92,"[None, None, None, None, None]","[None, None]"
2018-11-22 14:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",4.56,16.313,14818,5664,0.959,"[None, None, None, None, None]","[None, None]"
2018-11-22 15:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",8.29,21.078,14825,5666,0.916,"[None, None, None, None, None]","[None, None]"
2018-11-22 15:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",7.613,20.317,14830,5668,0.932,"[None, None, None, None, None]","[None, None]"
2018-11-22 15:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",12271333.999,27.727,14835,5670,1227133.922,"[None, None, None, None, None]","[None, None]"
2018-11-22 16:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",10.132,19.822,14841,5672,0.874,"[None, None, None, None, None]","[None, None]"
2018-11-22 16:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",4.623,16.315,14847,5674,0.959,"[None, None, None, None, None]","[None, None]"
2018-11-22 16:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",11.622,23.478,14853,5677,0.872,"[None, None, None, None, None]","[None, None]"
2018-11-22 17:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",4.718,15.888,14859,5679,0.953,"[None, None, None, None, None]","[None, None]"
2018-11-22 17:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",8.422,20.275,14866,5682,0.911,"[None, None, None, None, None]","[None, None]"
2018-11-22 17:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",13.295,26.966,14870,5684,0.871,"[None, None, None, None, None]","[None, None]"
2018-11-22 18:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",6.428,19.725,14878,5687,0.944,"[None, None, None, None, None]","[None, None]"
2018-11-22 18:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",9.446,18.974,14884,5690,0.88,"[None, None, None, None, None]","[None, None]"
2018-11-22 18:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",4.276,10.666,14888,5692,0.912,"[None, None, None, None, None]","[None, None]"
2018-11-22 19:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.623,6.685,14890,5693,0.838,"[None, None, None, None, None]","[None, None]"
2018-11-22 19:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.595,6.401,14892,5695,0.827,"[None, None, None, None, None]","[None, None]"
2018-11-22 19:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.59,6.404,14893,5696,0.827,"[None, None, None, None, None]","[None, None]"
2018-11-22 20:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.59,6.41,14896,5697,0.828,"[None, None, None, None, None]","[None, None]"
2018-11-22 20:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.608,6.439,14897,5698,0.828,"[None, None, None, None, None]","[None, None]"
2018-11-22 20:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.617,6.44,14899,5699,0.827,"[None, None, None, None, None]","[None, None]"
2018-11-22 21:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.652,6.486,14901,5701,0.826,"[None, None, None, None, None]","[None, None]"
2018-11-22 21:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.662,6.498,14903,5702,0.825,"[None, None, None, None, None]","[None, None]"
2018-11-22 21:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.657,6.493,14904,5703,0.825,"[None, None, None, None, None]","[None, None]"
2018-11-22 22:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.687,6.535,14906,5704,0.825,"[None, None, None, None, None]","[None, None]"
2018-11-22 22:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.708,6.566,14908,5705,0.825,"[None, None, None, None, None]","[None, None]"
2018-11-22 22:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.7,6.541,14910,5707,0.824,"[None, None, None, None, None]","[None, None]"
2018-11-22 23:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.716,6.53,14912,5708,0.821,"[None, None, None, None, None]","[None, None]"
2018-11-22 23:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.717,6.55,14914,5709,0.823,"[None, None, None, None, None]","[None, None]"
2018-11-22 23:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.708,6.545,14915,5711,0.823,"[None, None, None, None, None]","[None, None]"
2018-11-23 00:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.73,6.574,14917,5712,0.823,"[None, None, None, None, None]","[None, None]"
2018-11-23 00:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.746,6.571,14919,5713,0.821,"[None, None, None, None, None]","[None, None]"
2018-11-23 00:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.75,6.582,14920,5714,0.821,"[None, None, None, None, None]","[None, None]"
2018-11-23 01:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.484,1.426,14922,5715,0.975,"[None, None, None, None, None]","[None, None]"
2018-11-23 01:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.085,0.786,14922,5715,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-23 01:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.084,0.785,14923,5715,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-23 02:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.085,0.785,14923,5715,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-23 02:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.09,0.789,14923,5716,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-23 02:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.092,0.79,14923,5716,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-23 03:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.09,0.79,14924,5716,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-23 03:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.09,0.79,14924,5716,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-23 03:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.088,0.79,14924,5716,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-23 04:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.09,0.791,14924,5716,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-23 04:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.09,0.79,14925,5716,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-23 04:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.09,0.79,14925,5716,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-23 05:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.091,0.79,14925,5716,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-23 05:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.072,0.784,14925,5716,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-23 05:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.076,0.789,14926,5716,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-23 06:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.083,0.795,14926,5716,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-23 06:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.087,0.797,14926,5716,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-23 06:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.083,0.791,14927,5716,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-23 07:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.074,0.787,14927,5716,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-23 07:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.447,1.5,14927,5716,0.955,"[None, None, None, None, None]","[None, None]"
2018-11-23 07:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",6135670.057,11.194,14930,5716,613567.425,"[None, None, None, None, None]","[None, None]"
2018-11-23 08:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",13.64,22.933,14933,5718,0.794,"[None, None, None, None, None]","[None, None]"
2018-11-23 08:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",9.592,21.008,14939,5722,0.902,"[None, None, None, None, None]","[None, None]"
2018-11-23 08:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",6.57,15.627,14946,5725,0.914,"[None, None, None, None, None]","[None, None]"
2018-11-23 09:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",11.535,18.355,14950,5727,0.809,"[None, None, None, None, None]","[None, None]"
2018-11-23 09:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",42949648.94,49.43,14965,5734,4294966.423,"[None, None, None, None, None]","[None, None]"
2018-11-23 10:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",6.444,13.441,14967,5735,0.889,"[None, None, None, None, None]","[None, None]"
2018-11-23 10:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",5.205,10.977,14970,5736,0.897,"[None, None, None, None, None]","[None, None]"
2018-11-23 10:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",5368712.14,8.469,14973,5737,536871.596,"[None, None, None, None, None]","[None, None]"
2018-11-23 11:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",21474835.005,7.49,14976,5738,2147483.663,"[None, None, None, None, None]","[None, None]"
2018-11-23 11:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.352,4.367,14978,5738,0.996,"[None, None, None, None, None]","[None, None]"
2018-11-23 11:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.003,0.738,14979,5738,1.0,"[None, None, None, None, None]","[None, None]"
2018-11-23 12:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",42949672.813,1.895,14979,5738,4294966.3,"[None, None, None, None, None]","[None, None]"
2018-11-23 12:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",42949672.82,1.85,14980,5738,4294966.299,"[None, None, None, None, None]","[None, None]"
2018-11-23 12:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",42949672.83,1.846,14980,5738,4294966.299,"[None, None, None, None, None]","[None, None]"
2018-11-23 13:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",42949672.8,1.83,14981,5738,4294966.301,"[None, None, None, None, None]","[None, None]"
2018-11-23 13:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",14316555.435,10.323,14982,5738,1431656.138,"[None, None, None, None, None]","[None, None]"
2018-11-23 13:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",1.284,7.362,14985,5739,0.984,"[None, None, None, None, None]","[None, None]"
2018-11-23 14:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.072,10.552,14987,5739,0.956,"[None, None, None, None, None]","[None, None]"
2018-11-23 14:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",4294971.13,18.298,14993,5740,429497.483,"[None, None, None, None, None]","[None, None]"
2018-11-23 14:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",3579141.045,11.833,14997,5741,357914.756,"[None, None, None, None, None]","[None, None]"
2018-11-23 15:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",1.539,8.696,15002,5742,0.983,"[None, None, None, None, None]","[None, None]"
2018-11-23 15:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",8589935.034,10.844,15005,5743,858994.055,"[None, None, None, None, None]","[None, None]"
2018-11-23 15:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",2.638,10.283,15009,5744,0.966,"[None, None, None, None, None]","[None, None]"
2018-11-23 16:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",10737418.445,12.36,15013,5745,1073742.323,"[None, None, None, None, None]","[None, None]"
2018-11-23 16:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",3303822.886,8.482,15015,5746,330382.913,"[None, None, None, None, None]","[None, None]"
2018-11-23 16:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.258,11.267,15019,5747,0.957,"[None, None, None, None, None]","[None, None]"
2018-11-23 17:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",3.668,11.434,15022,5748,0.942,"[None, None, None, None, None]","[None, None]"
2018-11-23 17:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",16106125.304,13.688,15025,5749,1610613.01,"[None, None, None, None, None]","[None, None]"
2018-11-23 17:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",1.017,9.443,15030,5750,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-23 18:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.223,3.403,15032,5750,0.997,"[None, None, None, None, None]","[None, None]"
2018-11-23 18:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",5368709.409,4.386,15033,5750,536871.658,"[None, None, None, None, None]","[None, None]"
2018-11-23 18:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",11713547.5,4.47,15034,5750,1171355.172,"[None, None, None, None, None]","[None, None]"
2018-11-23 19:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",42949672.914,0.874,15036,5751,4294966.298,"[None, None, None, None, None]","[None, None]"
2018-11-23 19:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",7158278.845,0.787,15036,5751,715828.548,"[None, None, None, None, None]","[None, None]"
2018-11-23 19:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.044,0.767,15036,5751,0.998,"[None, None, None, None, None]","[None, None]"
2018-11-23 20:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.037,0.768,15036,5751,0.998,"[None, None, None, None, None]","[None, None]"
2018-11-23 20:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.032,0.76,15037,5751,0.999,"[None, None, None, None, None]","[None, None]"
2018-11-23 20:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.026,0.762,15037,5751,0.999,"[None, None, None, None, None]","[None, None]"
2018-11-23 21:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.033,0.76,15037,5751,0.998,"[None, None, None, None, None]","[None, None]"
2018-11-23 21:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.03,0.764,15037,5751,0.998,"[None, None, None, None, None]","[None, None]"
2018-11-23 21:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.061,0.771,15038,5751,0.996,"[None, None, None, None, None]","[None, None]"
2018-11-23 22:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.052,0.772,15038,5751,0.997,"[None, None, None, None, None]","[None, None]"
2018-11-23 22:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.05,0.77,15038,5751,0.996,"[None, None, None, None, None]","[None, None]"
2018-11-23 22:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.05,0.77,15039,5751,0.997,"[None, None, None, None, None]","[None, None]"
2018-11-23 23:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.075,0.77,15039,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-23 23:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.07,0.78,15039,5751,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-23 23:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.075,0.782,15039,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 00:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.07,0.78,15039,5751,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-24 00:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.07,0.781,15040,5751,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-24 00:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.085,0.788,15040,5751,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-24 01:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.084,0.791,15040,5751,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-24 01:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.087,0.79,15040,5751,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-24 01:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.082,0.79,15041,5751,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-24 02:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.077,0.793,15041,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 02:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.079,0.794,15041,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 02:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.08,0.794,15042,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 03:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.08,0.797,15042,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 03:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.08,0.796,15042,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 03:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.08,0.798,15042,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 04:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.08,0.794,15043,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 04:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.08,0.794,15043,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 04:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.08,0.791,15043,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 05:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.083,0.793,15043,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 05:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.079,0.794,15044,5751,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 05:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.083,0.79,15044,5751,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-24 06:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.091,0.792,15044,5751,0.992,"[None, None, None, None, None]","[None, None]"
2018-11-24 06:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.089,0.79,15044,5751,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-24 06:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.099,0.79,15045,5751,0.991,"[None, None, None, None, None]","[None, None]"
2018-11-24 07:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.087,0.792,15045,5752,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-24 07:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.277,1.025,15045,5752,0.958,"[None, None, None, None, None]","[None, None]"
2018-11-24 07:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",6135667.496,4.319,15046,5752,613567.41,"[None, None, None, None, None]","[None, None]"
2018-11-24 08:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",6135666.952,3.496,15047,5752,613567.424,"[None, None, None, None, None]","[None, None]"
2018-11-24 08:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",18407000.347,7.003,15048,5752,1840700.404,"[None, None, None, None, None]","[None, None]"
2018-11-24 08:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.43,1.24,15049,5752,0.936,"[None, None, None, None, None]","[None, None]"
2018-11-24 09:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",5368709.309,2.886,15049,5752,536871.625,"[None, None, None, None, None]","[None, None]"
2018-11-24 09:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",4294968.96,8.623,15051,5753,429497.476,"[None, None, None, None, None]","[None, None]"
2018-11-24 09:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",16106124.082,12.076,15053,5754,1610613.004,"[None, None, None, None, None]","[None, None]"
2018-11-24 10:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",1.46,4.714,15055,5754,0.935,"[None, None, None, None, None]","[None, None]"
2018-11-24 10:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",3579141.873,11.072,15057,5755,357914.726,"[None, None, None, None, None]","[None, None]"
2018-11-24 10:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.95,3.188,15060,5756,0.953,"[None, None, None, None, None]","[None, None]"
2018-11-24 11:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",14316558.456,7.591,15062,5756,1431656.09,"[None, None, None, None, None]","[None, None]"
2018-11-24 11:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",6135668.43,8.836,15064,5757,613567.467,"[None, None, None, None, None]","[None, None]"
2018-11-24 11:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",3303822.129,5.206,15066,5757,330382.917,"[None, None, None, None, None]","[None, None]"
2018-11-24 12:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",42949672.872,2.494,15068,5758,4294966.298,"[None, None, None, None, None]","[None, None]"
2018-11-24 12:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",42949672.82,1.858,15069,5758,4294966.3,"[None, None, None, None, None]","[None, None]"
2018-11-24 12:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.066,0.768,15069,5758,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-24 13:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.05,0.76,15069,5758,0.997,"[None, None, None, None, None]","[None, None]"
2018-11-24 13:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",17895697.802,3.792,15070,5758,1789569.852,"[None, None, None, None, None]","[None, None]"
2018-11-24 13:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",14316557.177,11.73,15072,5758,1431656.1,"[None, None, None, None, None]","[None, None]"
2018-11-24 14:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",2.166,8.878,15077,5760,0.967,"[None, None, None, None, None]","[None, None]"
2018-11-24 14:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",4.524,14.884,15080,5760,0.955,"[None, None, None, None, None]","[None, None]"
2018-11-24 14:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",7158279.532,10.637,15084,5761,715828.543,"[None, None, None, None, None]","[None, None]"
2018-11-24 15:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",2.271,9.841,15086,5762,0.972,"[None, None, None, None, None]","[None, None]"
2018-11-24 15:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",2.682,10.826,15090,5762,0.97,"[None, None, None, None, None]","[None, None]"
2018-11-24 15:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.232,1.08,15092,5763,0.982,"[None, None, None, None, None]","[None, None]"
2018-11-24 16:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.083,0.773,15092,5763,0.993,"[None, None, None, None, None]","[None, None]"
2018-11-24 16:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.08,0.779,15093,5763,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 16:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.077,0.782,15093,5763,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 17:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.07,0.787,15093,5763,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-24 17:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.071,0.781,15093,5763,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-24 17:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.068,0.775,15094,5763,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-24 18:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.07,0.772,15094,5763,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-24 18:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.07,0.775,15094,5763,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-24 18:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.063,0.777,15095,5764,0.996,"[None, None, None, None, None]","[None, None]"
2018-11-24 19:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.059,0.781,15095,5764,0.996,"[None, None, None, None, None]","[None, None]"
2018-11-24 19:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.08,0.785,15095,5764,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 19:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.066,0.783,15095,5764,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-24 20:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.076,0.786,15096,5764,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 20:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.06,0.78,15096,5764,0.996,"[None, None, None, None, None]","[None, None]"
2018-11-24 20:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.06,0.78,15096,5764,0.996,"[None, None, None, None, None]","[None, None]"
2018-11-24 21:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.057,0.783,15096,5764,0.996,"[None, None, None, None, None]","[None, None]"
2018-11-24 21:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.14,0.837,15097,5764,0.975,"[None, None, None, None, None]","[None, None]"
2018-11-24 21:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.064,0.782,15097,5764,0.995,"[None, None, None, None, None]","[None, None]"
2018-11-24 22:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.078,0.788,15097,5764,0.994,"[None, None, None, None, None]","[None, None]"
2018-11-24 22:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.053,0.78,15097,5764,0.997,"[None, None, None, None, None]","[None, None]"
2018-11-24 22:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.052,0.781,15098,5764,0.997,"[None, None, None, None, None]","[None, None]"
2018-11-24 23:00:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.05,0.782,15098,5764,0.997,"[None, None, None, None, None]","[None, None]"
2018-11-24 23:20:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.059,0.786,15098,5764,0.996,"[None, None, None, None, None]","[None, None]"
2018-11-24 23:40:00,"[None, None, None, None, None]","[None, None, None, None, None]",0.056,0.784,15098,5764,0.996,"[None, None, None, None, None]","[None, None]"
