Timestamp,I_1,I_2,I_3,V_1,V_2,V_3
2018-11-15 11:20:00,25.633,34.333,11.733,221.843,231.667,226.997
2018-11-15 11:40:00,24.3,30.3,10.067,224.04,234.13,229.997
2018-11-15 12:00:00,10.4,8.0,7.9,237.5,246.51,240.69
2018-11-15 12:20:00,10.567,7.989,7.922,239.779,247.646,242.547
2018-11-15 12:40:00,10.473,7.991,7.936,237.564,245.86,241.199
2018-11-15 13:00:00,10.4,8.0,7.9,234.807,243.473,237.92
2018-11-15 13:20:00,28.55,34.433,14.667,223.412,230.377,226.372
2018-11-15 14:00:00,24.0,56.6,9.1,221.63,225.58,226.68
2018-11-15 14:20:00,24.0,59.3,9.1,219.78,225.63,224.54
2018-11-15 14:40:00,23.9,21.367,9.033,221.837,230.05,225.207
2018-11-15 15:00:00,33.867,48.133,23.2,222.855,230.497,227.505
2018-11-15 15:20:00,34.517,50.133,19.717,220.865,228.272,226.342
2018-11-15 15:40:00,27.0,35.286,9.071,220.789,229.95,226.879
2018-11-15 16:00:00,26.96,34.56,22.26,221.938,230.734,225.652
2018-11-15 16:20:00,26.9,21.0,40.75,225.83,235.87,228.885
2018-11-15 16:40:00,26.9,31.6,9.1,222.57,235.57,229.69
2018-11-15 17:00:00,29.68,23.96,13.14,222.002,234.158,229.114
2018-11-15 17:20:00,18.767,13.1,8.0,226.592,238.228,234.863
2018-11-15 17:40:00,5.225,4.25,2.0,231.095,240.278,238.545
2018-11-15 18:00:00,2.3,2.429,0.0,223.58,232.069,232.727
2018-11-15 18:20:00,2.317,2.4,0.0,226.318,233.583,234.417
2018-11-15 18:40:00,2.45,2.4,0.0,231.09,232.707,235.438
2018-11-15 19:00:00,2.5,2.425,0.0,233.433,231.395,235.97
2018-11-15 19:20:00,2.5,2.4,0.0,233.53,231.862,235.628
2018-11-15 19:40:00,2.4,2.467,0.0,228.707,226.847,230.51
2018-11-15 20:00:00,2.318,2.5,0.0,226.784,224.444,228.063
2018-11-15 20:20:00,2.317,2.417,0.0,226.143,224.058,227.483
2018-11-15 20:40:00,2.329,2.414,0.0,227.189,224.61,227.991
2018-11-15 21:00:00,2.329,2.414,0.0,226.581,224.361,227.783
2018-11-15 21:20:00,2.317,2.417,0.0,225.02,223.408,226.865
2018-11-15 21:40:00,2.3,2.4,0.0,223.874,224.62,224.518
2018-11-15 22:00:00,2.3,2.44,0.0,223.336,223.996,223.916
2018-11-15 22:20:00,2.337,2.425,0.0,225.074,226.781,226.136
2018-11-15 22:40:00,2.38,2.4,0.0,226.81,228.386,227.95
2018-11-15 23:00:00,2.4,2.38,0.0,228.422,229.99,229.33
2018-11-15 23:20:00,2.4,2.4,0.0,228.752,230.108,229.64
2018-11-15 23:40:00,2.4,2.4,0.0,227.835,228.51,228.795
2018-11-16 00:00:00,2.4,2.314,0.0,230.494,232.064,231.429
2018-11-16 00:20:00,2.471,2.314,0.0,230.871,231.816,231.583
2018-11-16 00:40:00,2.4,2.333,0.0,229.932,231.413,230.788
2018-11-16 01:00:00,2.4,2.35,0.0,230.43,231.968,231.265
2018-11-16 01:20:00,2.4,2.3,0.0,230.125,231.395,230.851
2018-11-16 01:40:00,2.4,2.3,0.0,230.317,231.775,231.245
2018-11-16 02:00:00,2.425,2.3,0.0,230.203,231.743,231.018
2018-11-16 02:20:00,2.433,2.3,0.0,230.99,232.585,231.94
2018-11-16 02:40:00,2.43,2.31,0.0,230.824,232.144,231.631
2018-11-16 03:00:00,2.5,2.3,0.0,232.3,233.577,232.97
2018-11-16 03:20:00,2.5,2.3,0.0,233.645,234.883,234.382
2018-11-16 03:40:00,2.5,2.3,0.0,232.563,234.04,233.53
2018-11-16 04:00:00,2.478,2.489,0.0,231.934,233.261,232.794
2018-11-16 04:20:00,2.486,2.314,0.0,233.089,234.293,233.677
2018-11-16 04:40:00,2.414,2.3,0.0,231.341,232.543,232.127
2018-11-16 05:00:00,2.43,2.3,0.0,231.476,232.511,232.037
2018-11-16 05:20:00,2.438,2.312,0.0,231.459,232.614,232.362
2018-11-16 05:40:00,2.4,2.3,0.0,229.575,232.067,230.355
2018-11-16 06:00:00,2.4,2.3,0.0,230.547,232.49,231.058
2018-11-16 06:20:00,2.54,2.31,0.0,235.485,237.216,235.718
2018-11-16 06:40:00,2.6,2.3,0.0,236.748,238.711,237.119
2018-11-16 07:00:00,2.6,2.3,0.0,237.23,238.925,237.548
2018-11-16 07:20:00,2.6,2.3,0.0,235.347,237.047,235.5
2018-11-16 07:40:00,2.52,2.3,0.0,232.392,234.704,233.818
2018-11-16 08:00:00,2.433,2.3,0.0,229.967,231.033,231.44
2018-11-16 08:20:00,2.5,2.8,0.0,230.433,234.27,233.325
2018-11-16 08:40:00,2.812,25.687,0.562,226.869,238.969,238.438
2018-11-16 09:00:00,22.063,48.775,17.887,222.915,233.958,231.752
2018-11-16 09:20:00,24.583,56.833,9.4,222.375,231.075,230.623
2018-11-16 09:40:00,24.186,47.614,9.3,220.167,229.331,227.599
2018-11-16 10:00:00,24.25,36.317,9.233,219.185,229.617,227.13
2018-11-16 10:20:00,26.1,34.818,11.718,217.996,229.205,225.061
2018-11-16 10:40:00,32.457,48.414,19.971,220.086,229.251,224.154
2018-11-16 11:00:00,24.08,38.42,9.1,219.108,230.228,225.484
2018-11-16 11:20:00,9.925,13.5,7.85,221.917,234.938,226.78
2018-11-16 11:40:00,2.5,6.667,0.0,227.448,241.292,235.272
2018-11-16 12:00:00,2.578,6.689,0.0,229.799,242.634,237.817
2018-11-16 12:20:00,2.6,6.8,0.0,229.889,242.481,237.24
2018-11-16 12:40:00,2.58,7.91,0.0,231.408,243.403,239.158
2018-11-16 13:00:00,8.26,11.98,0.64,226.644,237.378,233.364
2018-11-16 13:20:00,24.567,18.567,9.233,216.95,225.657,222.533
2018-11-16 13:40:00,24.4,20.425,10.3,215.66,226.103,221.817
2018-11-16 14:00:00,24.2,37.6,9.1,215.675,225.215,222.165
2018-11-16 14:20:00,23.05,44.725,9.0,217.442,223.96,220.808
2018-11-16 18:20:00,10.267,9.783,8.067,234.278,243.305,244.07
2018-11-16 18:40:00,10.3,9.8,8.1,236.29,244.35,246.23
2018-11-16 19:00:00,2.744,2.3,0.0,240.163,244.297,247.13
2018-11-16 19:20:00,2.8,2.317,0.0,243.865,243.905,246.088
2018-11-16 19:40:00,2.8,2.3,0.0,245.623,244.047,247.24
2018-11-16 20:00:00,2.767,2.313,0.0,244.071,242.453,245.085
2018-11-16 20:20:00,2.5,2.408,0.0,232.446,230.788,233.489
2018-11-16 20:40:00,2.5,2.4,0.0,233.034,232.126,234.665
2018-11-16 21:00:00,2.5,2.383,0.0,234.09,233.29,235.035
2018-11-16 21:20:00,2.518,2.927,0.0,233.348,231.999,234.941
2018-11-16 21:40:00,2.5,2.386,0.0,232.026,232.493,234.721
2018-11-16 22:00:00,2.5,2.387,0.0,232.039,232.012,234.775
2018-11-16 22:20:00,2.422,2.4,0.0,229.057,228.869,231.786
2018-11-16 22:40:00,2.4,2.4,0.0,229.415,229.39,232.47
2018-11-16 23:00:00,2.41,2.4,0.0,229.508,229.723,232.456
2018-11-16 23:20:00,2.443,2.371,0.0,229.421,229.44,232.139
2018-11-16 23:40:00,2.4,2.4,0.0,227.116,226.888,229.88
2018-11-17 00:00:00,2.4,2.4,0.0,228.361,228.123,231.051
2018-11-17 00:20:00,2.4,2.4,0.0,226.775,226.875,229.34
2018-11-17 00:40:00,2.4,2.4,0.0,228.158,227.66,230.537
2018-11-17 01:00:00,2.4,2.379,0.0,228.441,228.127,230.859
2018-11-17 01:20:00,2.4,2.342,0.0,228.725,228.619,231.172
2018-11-17 01:40:00,2.415,2.323,0.0,230.126,229.551,232.375
2018-11-17 02:00:00,2.444,2.3,0.0,230.88,229.954,233.193
2018-11-17 02:20:00,2.4,2.3,0.0,229.1,228.922,231.435
2018-11-17 02:40:00,2.48,2.35,0.0,231.358,230.435,233.293
2018-11-17 03:00:00,2.5,2.31,0.0,231.936,230.624,233.739
2018-11-17 03:20:00,2.5,2.32,0.0,231.956,230.97,233.858
2018-11-17 03:40:00,2.5,2.3,0.0,232.563,231.287,234.25
2018-11-17 04:00:00,2.5,2.35,0.0,232.637,231.643,234.457
2018-11-17 04:20:00,2.5,2.333,0.0,233.317,232.587,235.123
2018-11-17 04:40:00,2.5,2.3,0.0,233.145,232.332,235.043
2018-11-17 05:00:00,2.5,2.3,0.0,233.934,232.762,235.782
2018-11-17 05:20:00,2.5,2.3,0.0,234.27,233.293,236.154
2018-11-17 05:40:00,2.5,2.3,0.0,234.957,234.445,236.312
2018-11-17 06:00:00,2.5,2.3,0.0,234.95,234.28,236.195
2018-11-17 06:20:00,2.6,2.3,0.0,235.868,235.67,237.27
2018-11-17 06:40:00,2.6,2.3,0.0,236.014,235.93,236.586
2018-11-17 07:00:00,2.55,2.317,0.0,234.602,234.323,236.06
2018-11-17 07:20:00,2.67,26.69,0.15,234.051,230.849,236.324
2018-11-17 07:40:00,13.58,47.48,13.14,232.674,229.374,235.61
2018-11-17 08:00:00,14.989,40.178,13.811,230.52,226.357,232.639
2018-11-17 08:20:00,8.767,25.733,7.133,229.188,225.939,231.289
2018-11-17 08:40:00,3.6,23.0,1.4,228.035,223.14,227.775
2018-11-17 09:00:00,5.308,17.423,2.977,225.798,221.993,223.271
2018-11-17 09:20:00,5.025,27.867,2.608,225.464,220.041,221.033
2018-11-17 09:40:00,6.58,16.7,66.06,223.162,223.9,216.806
2018-11-17 10:00:00,15.275,36.563,13.15,221.505,221.06,218.746
2018-11-17 10:20:00,12.178,32.7,10.067,218.89,219.171,217.113
2018-11-17 10:40:00,18.383,34.35,16.517,218.65,219.587,216.983
2018-11-17 11:00:00,11.129,20.929,8.786,219.219,220.46,216.743
2018-11-17 11:20:00,16.067,25.989,14.089,218.403,220.137,216.76
2018-11-17 11:40:00,10.714,19.857,8.471,218.76,221.063,217.97
2018-11-17 12:00:00,10.15,15.6,7.775,221.535,224.726,221.009
2018-11-17 12:20:00,10.175,15.325,7.862,223.387,226.764,224.85
2018-11-17 12:40:00,10.111,13.378,7.789,222.783,226.886,223.866
2018-11-17 13:00:00,10.143,13.4,7.771,222.469,226.29,222.951
2018-11-17 13:20:00,11.012,27.762,8.75,219.951,222.74,219.219
2018-11-17 13:40:00,11.06,27.42,8.72,219.582,221.452,219.692
2018-11-17 14:00:00,23.16,36.66,14.52,220.058,222.13,218.1
2018-11-17 14:20:00,27.186,26.971,8.186,219.44,220.301,219.97
2018-11-17 14:40:00,27.6,22.0,8.7,220.55,220.91,219.79
2018-11-17 15:00:00,26.6,39.97,8.73,220.94,219.416,220.889
2018-11-17 15:20:00,16.0,17.978,8.122,221.778,222.37,220.271
2018-11-17 15:40:00,10.217,9.9,7.717,223.395,225.77,220.703
2018-11-17 16:00:00,10.2,9.9,7.8,224.735,227.88,222.935
2018-11-17 16:20:00,10.212,9.825,7.787,224.183,225.923,223.27
2018-11-17 16:40:00,10.18,9.84,7.84,223.792,225.726,224.794
2018-11-17 17:00:00,10.15,9.95,7.925,223.181,227.453,225.812
2018-11-17 17:20:00,10.107,9.95,7.95,223.592,228.04,227.596
2018-11-17 17:40:00,4.25,4.875,2.0,224.103,229.095,230.427
2018-11-17 18:00:00,2.3,2.4,0.0,224.75,228.82,230.463
2018-11-17 18:20:00,2.36,2.4,0.0,226.094,229.902,231.552
2018-11-17 18:40:00,2.3,2.317,0.0,226.472,229.793,232.088
2018-11-17 19:00:00,2.3,2.3,0.0,226.527,230.73,231.683
2018-11-17 19:20:00,2.3,2.318,0.0,226.619,230.274,232.013
2018-11-17 19:40:00,2.333,2.307,0.0,226.889,230.597,231.954
2018-11-17 20:00:00,2.367,2.3,0.0,226.59,230.309,231.879
2018-11-17 20:20:00,2.322,2.322,0.0,226.178,229.581,231.388
2018-11-17 20:40:00,2.3,2.3,0.0,226.298,229.858,231.411
2018-11-17 21:00:00,2.3,2.329,0.0,225.537,229.519,230.856
2018-11-17 21:20:00,2.3,2.362,0.0,225.841,229.516,231.029
2018-11-17 21:40:00,2.3,2.3,0.0,226.16,229.953,231.82
2018-11-17 22:00:00,2.32,2.34,0.0,226.466,229.86,231.524
2018-11-17 22:20:00,2.322,2.322,0.0,226.581,230.288,232.284
2018-11-17 22:40:00,2.333,2.322,0.0,226.488,230.296,231.671
2018-11-17 23:00:00,2.375,2.3,0.0,227.197,230.065,232.098
2018-11-17 23:20:00,2.4,2.3,0.0,227.825,231.594,233.089
2018-11-17 23:40:00,2.4,2.3,0.0,228.241,231.803,233.26
2018-11-18 00:00:00,2.4,2.3,0.0,228.971,232.57,234.532
2018-11-18 00:40:00,2.4,2.675,0.0,229.524,233.257,235.198
2018-11-18 01:00:00,2.4,2.3,0.0,229.473,232.903,234.855
2018-11-18 01:20:00,2.4,2.31,0.0,229.993,233.85,235.157
2018-11-18 01:40:00,2.4,2.3,0.0,230.095,233.525,235.396
2018-11-18 02:00:00,2.42,2.3,0.0,231.178,234.146,236.782
2018-11-18 02:20:00,2.443,2.343,0.0,231.329,234.911,236.03
2018-11-18 02:40:00,2.45,2.3,0.0,231.195,234.87,236.96
2018-11-18 03:00:00,2.5,2.3,0.0,232.32,235.5,237.627
2018-11-18 03:20:00,2.5,2.3,0.0,232.404,235.584,237.855
2018-11-18 03:40:00,2.5,2.3,0.0,233.59,237.233,238.72
2018-11-18 04:00:00,2.5,2.3,0.0,233.829,236.983,239.13
2018-11-18 04:20:00,2.5,2.3,0.0,233.277,236.873,238.718
2018-11-18 04:40:00,2.5,2.3,0.0,233.743,237.087,238.557
2018-11-18 05:00:00,2.5,2.3,0.0,232.667,235.939,238.038
2018-11-18 05:20:00,2.5,2.3,0.0,233.224,236.696,238.67
2018-11-18 05:40:00,2.5,2.3,0.0,233.286,237.626,239.11
2018-11-18 06:00:00,2.5,2.3,0.0,234.097,238.638,239.61
2018-11-18 06:20:00,2.5,2.3,0.0,234.046,238.284,238.95
2018-11-18 06:40:00,2.5,2.3,0.0,233.844,238.532,239.189
2018-11-18 07:00:00,2.5,2.286,0.0,233.857,238.299,239.241
2018-11-18 07:20:00,2.5,2.28,0.0,233.252,237.65,238.522
2018-11-18 07:40:00,2.5,2.3,0.0,231.873,235.755,237.365
2018-11-18 08:00:00,2.5,2.322,0.0,231.331,235.64,236.421
2018-11-18 08:20:00,2.5,2.3,0.0,230.623,235.58,235.793
2018-11-18 08:40:00,2.5,2.3,0.0,229.08,233.47,234.0
2018-11-18 09:00:00,2.5,2.3,0.0,231.077,235.198,232.497
2018-11-18 09:20:00,2.5,2.3,0.0,231.343,235.476,232.283
2018-11-18 09:40:00,2.5,2.78,0.0,230.588,235.391,232.194
2018-11-18 10:00:00,2.5,2.471,0.0,230.741,235.337,232.286
2018-11-18 10:20:00,2.5,2.46,0.0,230.437,234.748,231.712
2018-11-18 10:40:00,2.5,2.3,0.0,231.321,233.675,231.37
2018-11-18 11:00:00,2.5,2.32,0.0,232.387,233.781,230.764
2018-11-18 11:20:00,2.522,2.311,0.0,232.534,233.459,231.156
2018-11-18 11:40:00,2.527,2.3,0.0,232.555,233.622,231.177
2018-11-18 12:00:00,2.533,2.3,0.0,232.372,233.802,231.393
2018-11-18 12:20:00,2.58,2.32,0.0,232.104,234.306,232.604
2018-11-18 12:40:00,2.6,2.3,0.0,232.426,233.871,231.93
2018-11-18 13:00:00,2.6,2.3,0.0,232.253,234.106,231.947
2018-11-18 13:20:00,2.55,2.3,0.0,231.77,233.715,231.193
2018-11-18 13:40:00,2.544,2.556,0.0,231.56,233.998,231.396
2018-11-18 14:00:00,2.56,2.31,0.0,231.858,234.269,231.425
2018-11-18 14:20:00,2.527,2.373,0.0,231.849,234.197,231.63
2018-11-18 14:40:00,2.514,2.3,0.0,231.747,233.924,231.189
2018-11-18 15:00:00,2.571,2.3,0.0,232.073,234.353,231.803
2018-11-18 15:20:00,2.5,2.3,0.0,231.944,234.047,231.889
2018-11-18 15:40:00,2.5,2.3,0.0,231.604,234.24,232.06
2018-11-18 16:00:00,2.5,2.3,0.0,232.033,234.196,232.348
2018-11-18 16:20:00,2.5,2.3,0.0,232.014,234.316,232.424
2018-11-18 16:40:00,2.5,2.3,0.0,231.437,235.638,233.349
2018-11-18 17:00:00,2.5,2.3,0.0,231.906,236.018,233.295
2018-11-18 17:20:00,2.5,2.3,0.0,231.466,235.833,233.833
2018-11-18 17:40:00,2.475,2.312,0.0,230.462,234.472,232.801
2018-11-18 18:00:00,2.4,2.305,0.0,228.502,232.647,231.496
2018-11-18 18:20:00,2.4,2.311,0.0,228.618,232.272,231.248
2018-11-18 18:40:00,2.4,2.305,0.0,228.707,232.403,231.125
2018-11-18 19:00:00,2.4,2.3,0.0,229.445,233.012,231.83
2018-11-18 19:20:00,2.4,2.3,0.0,229.037,232.616,231.108
2018-11-18 19:40:00,2.4,2.31,0.0,229.16,232.532,231.155
2018-11-18 20:00:00,2.4,2.3,0.0,229.009,232.63,230.974
2018-11-18 20:20:00,2.405,2.31,0.0,229.232,232.699,231.145
2018-11-18 20:40:00,2.4,2.3,0.0,229.468,233.084,231.431
2018-11-18 21:00:00,2.4,2.335,0.0,229.375,232.766,231.415
2018-11-18 21:20:00,2.4,2.3,0.0,227.59,231.147,229.77
2018-11-18 21:40:00,2.4,2.305,0.0,227.609,231.22,229.775
2018-11-18 22:00:00,2.4,2.3,0.0,227.739,231.123,229.875
2018-11-18 22:20:00,2.4,2.385,0.0,228.215,231.438,230.286
2018-11-18 22:40:00,2.4,2.3,0.0,228.696,231.791,230.703
2018-11-18 23:00:00,2.4,2.3,0.0,229.036,232.371,231.127
2018-11-18 23:20:00,2.4,2.305,0.0,229.622,232.683,231.666
2018-11-18 23:40:00,2.4,2.305,0.0,230.086,233.238,232.124
2018-11-19 00:00:00,2.415,2.3,0.0,230.707,233.829,232.849
2018-11-19 00:20:00,2.455,2.305,0.0,230.855,234.16,232.982
2018-11-19 00:40:00,2.46,2.3,0.0,231.438,234.347,233.436
2018-11-19 01:00:00,2.5,2.32,0.0,231.915,234.968,233.925
2018-11-19 01:20:00,2.5,2.305,0.0,232.375,235.258,234.379
2018-11-19 01:40:00,2.5,2.3,0.0,232.695,235.741,234.737
2018-11-19 02:00:00,2.5,2.3,0.0,232.813,235.822,234.884
2018-11-19 02:20:00,2.5,2.325,0.0,233.43,236.425,235.406
2018-11-19 02:40:00,2.5,2.3,0.0,233.361,236.338,235.312
2018-11-19 03:00:00,2.5,2.3,0.0,233.559,236.523,235.622
2018-11-19 03:20:00,2.5,2.3,0.0,234.284,237.194,236.224
2018-11-19 03:40:00,2.5,2.3,0.0,233.971,236.791,235.964
2018-11-19 04:00:00,2.5,2.305,0.0,234.006,237.041,235.998
2018-11-19 04:20:00,2.5,2.3,0.0,233.848,236.7,235.848
2018-11-19 04:40:00,2.5,2.3,0.0,233.932,236.851,235.847
2018-11-19 05:00:00,2.5,2.3,0.0,233.312,236.151,235.258
2018-11-19 05:20:00,2.5,2.307,0.0,232.958,235.84,234.86
2018-11-19 05:40:00,2.5,2.3,0.0,232.515,236.032,234.39
2018-11-19 06:00:00,2.462,2.3,0.0,231.956,235.751,233.611
2018-11-19 06:20:00,2.467,2.3,0.0,231.263,234.627,232.623
2018-11-19 06:40:00,2.4,2.311,0.0,231.046,234.673,232.609
2018-11-19 07:00:00,2.445,2.3,0.0,231.057,234.264,232.453
2018-11-19 07:20:00,2.457,2.3,0.0,230.276,233.401,231.851
2018-11-19 07:40:00,2.4,2.312,0.0,229.016,231.758,231.299
2018-11-19 08:00:00,2.395,2.353,0.0,227.607,229.023,229.946
2018-11-19 08:20:00,2.355,2.395,0.0,225.519,227.481,227.118
2018-11-19 08:40:00,2.3,2.4,0.0,224.76,227.37,225.09
2018-11-19 09:00:00,27.9,37.6,9.0,221.21,220.66,219.96
2018-11-19 09:20:00,27.975,27.75,9.225,215.762,221.655,219.895
2018-11-19 10:40:00,27.9,43.767,9.2,212.17,220.297,218.227
2018-11-19 11:00:00,35.517,53.25,18.783,211.153,219.61,218.945
2018-11-19 11:20:00,31.35,50.267,13.425,211.741,219.289,218.912
2018-11-19 11:40:00,29.84,29.46,11.7,211.927,222.699,218.71
2018-11-19 12:00:00,9.95,20.0,8.0,215.205,225.28,221.02
2018-11-19 12:20:00,9.92,20.04,8.0,216.836,229.046,225.54
2018-11-19 12:40:00,9.94,15.04,8.0,217.276,229.408,224.618
2018-11-19 13:00:00,17.844,13.878,7.989,216.13,227.261,222.187
2018-11-19 13:20:00,28.867,31.85,10.867,212.787,221.282,216.857
2018-11-19 13:40:00,31.3,43.55,14.208,211.174,219.759,216.161
2018-11-19 14:00:00,27.875,41.8,9.025,210.28,219.955,214.86
2018-11-19 14:20:00,28.671,38.286,10.486,207.83,219.903,217.967
2018-11-19 14:40:00,31.25,53.1,14.167,209.598,217.508,218.48
2018-11-19 15:00:00,26.211,37.756,9.067,209.918,219.237,218.339
2018-11-19 15:20:00,27.425,40.325,10.975,209.641,220.262,217.354
2018-11-19 15:40:00,28.79,45.51,12.25,210.715,220.977,219.136
2018-11-19 16:00:00,29.843,43.286,13.886,212.007,222.023,220.02
2018-11-19 16:20:00,25.99,30.39,9.1,212.731,223.39,221.574
2018-11-19 16:40:00,36.13,45.12,20.08,213.991,222.733,220.847
2018-11-19 17:00:00,27.6,31.65,9.125,217.054,223.48,224.036
2018-11-19 17:20:00,17.443,19.3,8.3,218.566,227.957,225.953
2018-11-19 17:40:00,9.98,15.88,8.01,219.985,228.376,227.455
2018-11-19 18:00:00,9.98,16.04,8.1,220.782,229.286,227.848
2018-11-19 18:20:00,10.156,15.775,7.975,225.352,227.34,227.667
2018-11-19 18:40:00,16.771,34.314,11.0,229.141,224.84,227.756
2018-11-19 19:00:00,15.567,49.456,9.778,230.168,224.267,229.484
2018-11-19 19:20:00,15.0,35.025,9.225,229.62,225.348,229.403
2018-11-19 19:40:00,15.067,44.95,9.233,230.957,225.918,231.233
2018-11-19 20:00:00,15.1,46.35,9.167,230.673,225.692,230.348
2018-11-19 20:20:00,15.38,24.6,9.66,231.25,228.708,230.572
2018-11-19 20:40:00,16.9,21.675,8.75,232.032,228.764,231.514
2018-11-19 21:00:00,12.963,11.35,8.0,232.088,230.115,230.76
2018-11-19 21:20:00,10.46,9.88,8.0,232.114,230.448,230.824
2018-11-19 21:40:00,10.4,9.933,8.022,231.603,230.864,231.229
2018-11-19 22:00:00,10.373,9.918,8.027,230.867,230.126,230.515
2018-11-19 22:20:00,10.3,9.929,8.0,227.803,226.933,228.257
2018-11-19 22:40:00,10.3,9.978,7.989,226.927,226.062,227.168
2018-11-19 23:00:00,10.275,9.962,8.0,226.424,225.489,227.371
2018-11-19 23:20:00,10.3,9.943,8.014,226.954,225.904,228.146
2018-11-19 23:40:00,10.3,9.933,7.967,227.507,226.167,227.66
2018-11-20 00:00:00,10.356,9.967,8.022,228.001,227.462,228.562
2018-11-20 00:20:00,10.317,9.967,8.0,228.08,227.556,229.467
2018-11-20 00:40:00,10.337,9.938,8.025,228.174,227.727,230.288
2018-11-20 01:00:00,2.417,2.317,0.0,230.55,231.125,230.958
2018-11-20 01:20:00,2.411,2.322,0.0,230.711,230.99,230.981
2018-11-20 01:40:00,2.42,2.3,0.0,230.952,231.356,230.916
2018-11-20 02:00:00,2.467,2.3,0.0,231.489,231.638,231.137
2018-11-20 02:20:00,2.45,2.3,0.0,231.305,232.26,232.17
2018-11-20 02:40:00,2.487,2.3,0.0,231.991,232.709,232.1
2018-11-20 03:00:00,2.5,2.3,0.0,232.656,233.395,232.712
2018-11-20 03:20:00,2.5,2.343,0.0,232.469,232.946,232.434
2018-11-20 03:40:00,2.5,2.3,0.0,232.383,233.418,232.683
2018-11-20 04:00:00,2.5,2.3,0.0,232.871,233.453,233.256
2018-11-20 04:20:00,2.483,2.3,0.0,232.457,233.785,233.148
2018-11-20 04:40:00,2.5,2.3,0.0,233.05,233.603,232.623
2018-11-20 05:00:00,2.475,2.3,0.0,232.497,233.225,233.268
2018-11-20 05:20:00,2.5,2.3,0.0,232.703,233.584,232.81
2018-11-20 05:40:00,2.5,2.3,0.0,232.909,234.743,232.883
2018-11-20 06:00:00,2.456,2.3,0.0,231.93,233.708,232.71
2018-11-20 06:20:00,2.443,2.3,0.0,231.97,233.83,232.564
2018-11-20 06:40:00,2.485,2.315,0.0,231.942,233.696,232.19
2018-11-20 07:00:00,2.5,2.3,0.0,231.919,233.916,232.425
2018-11-20 07:20:00,2.5,2.3,0.0,231.065,232.571,231.781
2018-11-20 07:40:00,2.5,2.3,0.0,231.012,232.59,231.893
2018-11-20 08:00:00,2.5,2.3,0.0,230.502,231.743,231.017
2018-11-20 08:20:00,2.491,2.3,0.0,229.067,231.195,229.844
2018-11-20 08:40:00,2.425,2.325,0.0,227.31,228.85,227.173
2018-11-20 09:00:00,7.75,29.212,5.875,226.665,225.475,223.777
2018-11-20 09:20:00,10.611,31.856,8.144,226.159,223.372,223.357
2018-11-20 09:40:00,11.375,27.292,8.933,225.388,223.747,223.162
2018-11-20 10:00:00,15.08,36.72,11.82,224.66,221.295,223.102
2018-11-20 10:20:00,11.183,29.3,8.867,223.648,221.58,222.793
2018-11-20 10:40:00,14.275,31.458,12.817,220.353,223.411,222.812
2018-11-20 11:00:00,12.717,36.017,11.083,220.245,221.887,222.115
2018-11-20 11:20:00,15.154,36.246,13.554,219.838,222.426,221.031
2018-11-20 11:40:00,15.3,36.24,13.68,221.134,223.08,222.246
2018-11-20 12:00:00,10.011,11.133,7.844,220.279,226.592,222.42
2018-11-20 12:20:00,9.982,9.864,7.882,219.992,227.775,224.114
2018-11-20 12:40:00,10.0,10.633,7.875,220.063,227.476,224.04
2018-11-20 13:00:00,10.145,11.345,8.055,219.694,226.557,222.082
2018-11-20 13:20:00,10.891,39.491,8.973,219.055,222.188,221.058
2018-11-20 13:40:00,26.643,34.014,10.443,216.901,222.979,220.713
2018-11-20 14:00:00,32.22,46.58,15.12,218.302,218.376,221.172
2018-11-20 14:20:00,16.65,34.6,10.625,219.836,219.221,221.48
2018-11-20 14:40:00,15.291,30.164,8.991,219.651,220.365,221.885
2018-11-20 15:00:00,18.04,34.54,12.24,219.65,220.486,221.882
2018-11-20 15:20:00,15.26,35.72,8.94,220.204,219.224,222.126
2018-11-20 15:40:00,15.5,35.0,9.0,219.555,217.425,223.45
2018-11-20 16:00:00,16.58,36.59,10.42,220.559,220.495,223.261
2018-11-20 16:20:00,14.95,26.014,8.407,221.206,220.063,223.644
2018-11-20 16:40:00,14.656,11.867,7.978,222.288,224.281,224.747
2018-11-20 17:00:00,14.59,9.92,12.03,222.961,226.279,225.127
2018-11-20 17:20:00,11.578,7.422,5.522,223.594,228.537,226.678
2018-11-20 17:40:00,2.3,2.4,0.0,223.13,231.697,228.439
2018-11-20 18:00:00,2.3,2.4,0.0,222.689,230.529,228.73
2018-11-20 18:20:00,2.3,2.4,0.0,222.875,230.45,228.58
2018-11-20 18:40:00,2.3,2.37,0.0,223.488,231.024,228.652
2018-11-20 19:00:00,2.3,2.36,0.0,223.82,231.144,228.544
2018-11-20 19:20:00,2.3,2.4,0.0,223.567,230.873,228.41
2018-11-20 19:40:00,2.3,2.4,0.0,223.3,230.446,228.172
2018-11-20 20:00:00,2.3,2.367,0.0,223.608,230.753,227.837
2018-11-20 20:20:00,2.3,2.34,0.0,223.302,230.82,228.416
2018-11-20 20:40:00,2.3,2.345,0.0,223.529,230.726,228.825
2018-11-20 21:00:00,2.3,2.35,0.0,223.668,230.445,228.037
2018-11-20 21:20:00,2.3,2.38,0.0,223.69,230.712,228.316
2018-11-20 21:40:00,2.3,2.318,0.0,224.725,231.567,228.846
2018-11-20 22:00:00,2.3,2.31,0.0,225.31,232.332,229.721
